-0.040714721036825906,-0.006060853006444217,0.035874546553192554
-0.04064722627355613,-0.006730555741017487,0.038529335113193175
-0.04063924803354514,-0.0068057839061482425,0.038835796239439446
-0.040627713615726216,-0.006924273071471182,0.03930097342259893
-0.040621189036574884,-0.007004730978996671,0.039614264567139255
-0.040617714762765045,-0.007045537010840744,0.039772823004233376
-0.043669998718653465,-0.004472250335055931,0.036432335157275585
-0.043711181837164284,-0.004545484511791821,0.03688432779689734
-0.04373816951707216,-0.004592804719477517,0.037186806599172416
-0.04376586453692346,-0.004640638720218984,0.037491299833985955
-0.04379268334442946,-0.004689264647368552,0.03779582860733611
-0.043806517532003555,-0.004713953562606132,0.037948714242989144
-0.043847796944083625,-0.004791176419588939,0.03840977738979678
-0.043876682871837255,-0.004844670820503768,0.03871896833666324
-0.04390540063547757,-0.004900197163504036,0.039030742522503714
-0.04393524972234657,-0.004955542179125956,0.039343400169663145
-0.043964645263396385,-0.005010554429018979,0.03965922291825235
-0.04399401471175765,-0.005062511662333849,0.0399753766703438
-0.0444127894350335,-0.0025969190077768,0.034033645627194214
-0.044445153569472116,-0.0026166030545046186,0.03431802453725056
-0.04447718733186308,-0.0026372734066276143,0.03460477172280019
-0.04450809072688981,-0.002658827573396199,0.0348919876951765
-0.04453944468862415,-0.002682181265256503,0.035181767107050024
-0.044570968960422785,-0.0027081296202607877,0.0354733267442769
-0.04460363513254054,-0.0027349023917057807,0.03576732292689895
-0.04463618711491101,-0.0027623946524228645,0.03606410879844292
-0.04466937095209915,-0.002788252984611286,0.036362148508225556
-0.044701627993446263,-0.0028129478701375194,0.036663136384887045
-0.04473352545075484,-0.0028359092781725832,0.03696470890879144
-0.04476465466568722,-0.002858272693866723,0.03726883559544709
-0.044795192601925334,-0.002880327638843459,0.03757193216333486
-0.044826082365795335,-0.002903735148515538,0.03787649975159619
-0.04485697393965179,-0.0029296188992727294,0.038181457415180926
-0.04488832871520447,-0.0029575236870681377,0.03848881113832898
-0.04491903694635854,-0.002986846901617084,0.038797695840626645
-0.04495069187435138,-0.003015565346462754,0.03910910413371883
-0.04498169046367734,-0.003044584217795844,0.03942303164409211
-0.045013008575265585,-0.003070898978152519,0.03973708583058881
-0.04504281264361667,-0.003096133353638786,0.040053539870047034
-0.04266535646923814,-0.0037787712198392976,0.033262369219954166
-0.042667238419297385,-0.0038113602131095055,0.03354338273018489
-0.042668774701382965,-0.003845739908787415,0.03382478558726054
-0.04267047779753585,-0.0038822306075290795,0.03410909605796515
-0.042671763021430845,-0.003920164060025249,0.03439452932046151
-0.0426740368992986,-0.003959975542273918,0.03468270778644836
-0.04267555438284782,-0.004000566103420274,0.03497322226990192
-0.04267778939744474,-0.0040397213777881805,0.03526537937499295
-0.042678864627079725,-0.004078269349729354,0.03555995398757166
-0.042679609675225445,-0.0041145816000343486,0.03585508290865864
-0.04267929464822008,-0.004151088898768243,0.03615271860184774
-0.04267915894347333,-0.004187210442776479,0.03645031119664045
